Inspektions-ID;Videoname;Videozeitpunkt (h:min:sec);Meter ab Rohrbeginn;Schadenskürzel;Schadensbeschreibung;Rohrmaterial;Rohrprofil;Inspekteur-Name;Rohrhöhe (mm);Rohrbreite (mm);Kamera-Schwenkneigung (Grad);Kamera-Drehneigung (Grad);Videopfad;Videohash;Kmd-Pfad;image_path
142611;F4W71_29370414.MPG;00:01:11;9.2;BBAC;;Beton;Kreisförmig;Dorr/Rinke;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadtwerke Füssen\Bereich Hopfen am See vom 26.05.-03.06.2015\Sichtversion DVD 005\F4W71_29370414.MPG;1637529277;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadtwerke Füssen\Bereich Hopfen am See vom 26.05.-03.06.2015\Sichtversion DVD 005\MESSDAT\Hopfen_2\015\F4W71_29370414.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\Unknown dataset-3\Boxes\Roots\images\annotated_1933_imgs\agg_bbxs_1933_imgs\F4W71_29370414.MPG.419.jpg
37510;3M0050_3M0050_3M0051_D_12122017_152404.mpg;00:02:00;9.25;BBAB;;Beton;Kreisprofil;G. Rottmair;250;250;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Schemmerhofen\Altheim, diverse Strassen vom 11.12.2017-15.05.2018\Sichtversion 001\3M0050_3M0050_3M0051_D_12122017_152404.mpg;293064147;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\Unknown dataset-3\Boxes\Roots\images\annotated_1933_imgs\agg_bbxs_1933_imgs\3M0050_3M0050_3M0051_D_12122017_152404.mpg.2721.jpg
95088;F4N4G_33240405.MPG;00:01:11;3.0;BBAC;;Beton;Kreisprofil;Dorr/Rinke;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Gemeinde Stöttwang\Stöttwang, Schorenweg vom 23.06.2016\Sichtversion DVD 001\F4N4G_33240405.MPG;1827791444;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Gemeinde Stöttwang\Stöttwang, Schorenweg vom 23.06.2016\Sichtversion DVD 001\MESSDAT\Gem_Stöt\twang\F4N4G_33240405.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\Unknown dataset-3\Boxes\Roots\images\annotated_1933_imgs\agg_bbxs_1933_imgs\F4N4G_33240405.MPG.3527.jpg
87777;F2NHX_27010502.MPG;00:02:25;5.58;BABBA;;Beton;Kreisprofil;Dorr/Höhn;300;300;247.0;189.0;\\192.168.200.8\Datengrab\Dorr\Daten ab 03-2014\TV-Untersuchung\Gemeinde Baienfurt\Baienfurt vom 06.10.2014-17.10.2014\Sichtversion 001\F2NHX_27010502.MPG;3357192551;\\192.168.200.8\Datengrab\Dorr\Daten ab 03-2014\TV-Untersuchung\Gemeinde Baienfurt\Baienfurt vom 06.10.2014-17.10.2014\Sichtversion 001\MESSDAT\Baienfur\t\F2NHX_27010502.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\Unknown dataset-3\Boxes\Roots\images\annotated_1933_imgs\agg_bbxs_1933_imgs\F2NHX_27010502.MPG.4293.jpg
50757;F4NQR_39940102.MPG;00:01:03;1.5;BBAB;;Beton;Kreisförmig;Dorr/Möhring;250;250;1.0;258.0;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Kirchheim u. Teck\2018\Kirchheim, Bereich Dettinger Strasse vom 25.04.2018\Sichtversion 001\F4NQR_39940102.MPG;1830821205;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Kirchheim u. Teck\2018\Kirchheim, Bereich Dettinger Strasse vom 25.04.2018\Sichtversion 001\MESSDAT\Kircheim\2018\F4NQR_39940102.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\Unknown dataset-3\Boxes\Roots\images\annotated_1933_imgs\agg_bbxs_1933_imgs\F4NQR_39940102.MPG.1921.jpg
65463;R01351I.MPG;00:00:55;1.02;BBAB;;Beton;Kreisprofil;Dorr/BeGü;200;200;;;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\GTL Lindau\Lindau, OT Aeschach & Reutin vom 15.10.-22.11.2018\Haltungen\RW-Kanal\R01351I.MPG;3898688692;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\GTL Lindau\Lindau, OT Aeschach & Reutin vom 15.10.-22.11.2018\Sichtversion ohne Filme\MESSDAT\Lindau20\18\R01351I.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\Unknown dataset-3\Boxes\Roots\images\annotated_1933_imgs\agg_bbxs_1933_imgs\R01351I.MPG.6901.jpg
53478;LE_RW_038G.MPG;00:01:21;2.26;BABBA;;Beton;Kreisprofil;Dorr/Alker;800;800;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\ZV Fuchstalgemeinden\Leeder vom 21.09.-24.11.2017\Sichtversion 001\LE_RW_038G.MPG;1288402615;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\ZV Fuchstalgemeinden\Leeder vom 21.09.-24.11.2017\Sichtversion 001\MESSDAT\Leeder20\17\LE_RW_038G.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\Unknown dataset-3\Boxes\Roots\images\annotated_1933_imgs\agg_bbxs_1933_imgs\LE_RW_038G.MPG.13621.jpg
50757;F4NQR_39940102.MPG;00:01:03;1.5;BBAB;;Beton;Kreisförmig;Dorr/Möhring;250;250;1.0;258.0;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Kirchheim u. Teck\2018\Kirchheim, Bereich Dettinger Strasse vom 25.04.2018\Sichtversion 001\F4NQR_39940102.MPG;1830821205;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Kirchheim u. Teck\2018\Kirchheim, Bereich Dettinger Strasse vom 25.04.2018\Sichtversion 001\MESSDAT\Kircheim\2018\F4NQR_39940102.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\Unknown dataset-3\Boxes\Roots\images\annotated_1933_imgs\agg_bbxs_1933_imgs\F4NQR_39940102.MPG.1914.jpg
110370;F4N4E_47720803.MPG;00:04:57;14.74;BBAC;;Beton;Kreisprofil;Dorr/Alker;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Gemeinde Seefeld\Seefeld, div. Strassen vom 09.06.-10.06.2020\Sichtversion DVD 001\bin\F4N4E_47720803.MPG;1057047392;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Gemeinde Seefeld\Seefeld, div. Strassen vom 09.06.-10.06.2020\Sichtversion DVD 001\bin\MESSDAT\Seefeld2\020\F4N4E_47720803.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\Unknown dataset-3\Boxes\Roots\images\annotated_1933_imgs\agg_bbxs_1933_imgs\F4N4E_47720803.MPG.6914.jpg
105711;F413CI4777030B.MPG;00:02:22;1.95;BBAB;;Beton;Kreisprofil;Dorr/BeGü;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Fa. Biomassehof Allgäu eG\Biomassehof Kempten, Riederau 1 vom15.06.-18.06.2020\Sichtversion 001\bin\F413CI4777030B.MPG;1133082507;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Fa. Biomassehof Allgäu eG\Biomassehof Kempten, Riederau 1 vom15.06.-18.06.2020\Sichtversion 001\bin\MESSDAT\Biomasse\hof_KE\F413CI4777030B.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\Unknown dataset-3\Boxes\Roots\images\annotated_1933_imgs\agg_bbxs_1933_imgs\F413CI4777030B.MPG.4392.jpg
105690;F414IC47780313.MPG;00:01:26;0.94;BBAB;;Beton;Kreisprofil;Dorr/BeGü;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Fa. Biomassehof Allgäu eG\Biomassehof Kempten, Riederau 1 vom15.06.-18.06.2020\Sichtversion 001\bin\F414IC47780313.MPG;1618820405;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Fa. Biomassehof Allgäu eG\Biomassehof Kempten, Riederau 1 vom15.06.-18.06.2020\Sichtversion 001\bin\MESSDAT\Biomasse\hof_KE\F414IC47780313.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\Unknown dataset-3\Boxes\Roots\images\annotated_1933_imgs\agg_bbxs_1933_imgs\F414IC47780313.MPG.2343.jpg
65874;R02305G.MPG;00:01:01;0.78;BBAC;;Beton;Kreisprofil;Gurschler;300;300;;;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\GTL Lindau\Lindau, OT Hoyren & Reutin vom 27.02.-13.03.2019\Daten\Schachener Strasse SW + RW vom 26.02.-12.03.2019\Haltungen\R02305G.MPG;1053511788;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\GTL Lindau\Lindau, OT Hoyren & Reutin vom 27.02.-13.03.2019\Daten\Schachener Strasse SW + RW vom 26.02.-12.03.2019\Sichtversion ohne Filme\MESSDAT\GTL2019\R02305G.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\Unknown dataset-3\Boxes\Roots\images\annotated_1933_imgs\agg_bbxs_1933_imgs\R02305G.MPG.3880.jpg
55325;Schacht2I.MPG;00:01:12;0.83;BBAB;;Beton;Kreisprofil;Spaiu;300;300;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\ZV Fuchstalgemeinden\Welden, Bei Fischer vom 25.06.2018\Sichtversion DVD 001\Schacht2I.MPG;4276908669;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\ZV Fuchstalgemeinden\Welden, Bei Fischer vom 25.06.2018\Sichtversion DVD 001\MESSDAT\Leeder_2\018\Schacht2I.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\Unknown dataset-3\Boxes\Roots\images\annotated_1933_imgs\agg_bbxs_1933_imgs\Schacht2I.MPG.3370.jpg
27697;F4OU7_41430202.MPG;00:02:19;15.9;BBAC;;Beton;Kreisprofil;DORR/FAZIO;1300;1300;14.0;69.0;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AZV Füssen\Füssen, Sammler F101, Ehrwanger Strasse vom 21.09.2018\Sichtversion DVD 001\F4OU7_41430202.MPG;1707000022;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AZV Füssen\Füssen, Sammler F101, Ehrwanger Strasse vom 21.09.2018\Sichtversion DVD 001\MESSDAT\Füssen18\F4OU7_41430202.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\Unknown dataset-3\Boxes\Roots\images\annotated_1933_imgs\agg_bbxs_1933_imgs\F4OU7_41430202.MPG.3893.jpg
95411;F4VC5_34650601.MPG;00:01:16;1.0;BBAB;;Beton;Kreisprofil;Dorr/Espig;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Gemeinde Wildpoldsried\Wildpoldsried, Frohnschwenden, Fräsarbeiten Riedbach vom 10.11.-11.11.2016\Sichtversion DVD 001\F4VC5_34650601.MPG;4285969732;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Gemeinde Wildpoldsried\Wildpoldsried, Frohnschwenden, Fräsarbeiten Riedbach vom 10.11.-11.11.2016\Sichtversion DVD 001\MESSDAT\Wildpold\sried\F4VC5_34650601.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\Unknown dataset-3\Boxes\Roots\images\annotated_1933_imgs\agg_bbxs_1933_imgs\F4VC5_34650601.MPG.856.jpg
55913;T2120I.MPG;00:00:31;0.0;BBBA;;Beton;Kreisprofil;Espig/Spaiu;300;300;;;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\AV Bay. Bodenseegemeinden\Bodolz vom 17.12.2018-22.03.2019\Sichtversion 001\T2120I.MPG;3036762661;\\192.168.200.8\Datengrab\Dorr\12-18-08-19\AV Bay. Bodenseegemeinden\Bodolz vom 17.12.2018-22.03.2019\Sichtversion 001\MESSDAT\Bodolz_2\018\T2120I.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\Unknown dataset-3\Boxes\Roots\images\annotated_1933_imgs\agg_bbxs_1933_imgs\T2120I.MPG.12570.jpg
96979;F411C633640305.MPG;00:03:00;2.26;BBBA;;Beton;Kreisprofil;Dorr/BeGü;250;250;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Markt Oberstaufen\Oberstaufen, Thalkirchdorf vom 25.07.-03.08.2016\Sichtversion 001\F411C633640305.MPG;3949161384;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Markt Oberstaufen\Oberstaufen, Thalkirchdorf vom 25.07.-03.08.2016\Sichtversion 001\MESSDAT\Oberstau\fen2016\F411C633640305.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\Unknown dataset-3\Boxes\Roots\images\annotated_1933_imgs\agg_bbxs_1933_imgs\F411C633640305.MPG.4632.jpg
105698;F4VKI_4778030B.MPG;00:02:49;1.0;BBAB;;Beton;Kreisprofil;Dorr/BeGü;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Fa. Biomassehof Allgäu eG\Biomassehof Kempten, Riederau 1 vom15.06.-18.06.2020\Sichtversion 001\bin\F4VKI_4778030B.MPG;2065453740;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Fa. Biomassehof Allgäu eG\Biomassehof Kempten, Riederau 1 vom15.06.-18.06.2020\Sichtversion 001\bin\MESSDAT\Biomasse\hof_KE\F4VKI_4778030B.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\Unknown dataset-3\Boxes\Roots\images\annotated_1933_imgs\agg_bbxs_1933_imgs\F4VKI_4778030B.MPG.4970.jpg
105696;F4YFR_4778030D.MPG;00:01:23;0.96;BBAB;;Beton;Kreisprofil;Dorr/BeGü;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Fa. Biomassehof Allgäu eG\Biomassehof Kempten, Riederau 1 vom15.06.-18.06.2020\Sichtversion 001\bin\F4YFR_4778030D.MPG;4232415331;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Fa. Biomassehof Allgäu eG\Biomassehof Kempten, Riederau 1 vom15.06.-18.06.2020\Sichtversion 001\bin\MESSDAT\Biomasse\hof_KE\F4YFR_4778030D.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\Unknown dataset-3\Boxes\Roots\images\annotated_1933_imgs\agg_bbxs_1933_imgs\F4YFR_4778030D.MPG.2431.jpg
39382;R01943I.MPG;00:01:39;0.97;BABBA;;Beton;Kreisprofil;Dorr/Alker;200;200;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\GTL Lindau\Lindau, Zwanzigerstr., Bazienstr., Alfred-Nobel-Platz vom 22.08.-24.08.2018\Daten\Bazienstrasse RW + SW vom 22.08.-24.08.2018\Haltungen\R01943I.MPG;622039761;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\Unknown dataset-3\Boxes\Roots\images\annotated_1933_imgs\agg_bbxs_1933_imgs\R01943I.MPG.7461.jpg
39376;R04378I.MPG;00:01:13;2.66;BBBA;;Beton;Kreisprofil;Dorr/Alker;400;400;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\GTL Lindau\Lindau, Zwanzigerstr., Bazienstr., Alfred-Nobel-Platz vom 22.08.-24.08.2018\Daten\Bazienstrasse RW + SW vom 22.08.-24.08.2018\Haltungen\R04378I.MPG;2397130159;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\Unknown dataset-3\Boxes\Roots\images\annotated_1933_imgs\agg_bbxs_1933_imgs\R04378I.MPG.6531.jpg
49649;F410004169040F.MPG;00:01:31;5.3;BBAC;;Beton;Kreisprofil;Dorr/Rinke;250;250;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Kaufbeuren, Entsorgung\DVD 318\Kaufbeuren, Sanierungsmaßnahme (Reparatur) vom 15.10.-17.10.2018\Haltungen\F410004169040F.MPG;3611692556;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\Unknown dataset-3\Boxes\Roots\images\annotated_1933_imgs\agg_bbxs_1933_imgs\F410004169040F.MPG.1574.jpg
53479;LE_RW_039I.MPG;00:00:36;0.0;BABBA;;Beton;Kreisprofil;Dorr/Alker;800;800;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\ZV Fuchstalgemeinden\Leeder vom 21.09.-24.11.2017\Sichtversion 001\LE_RW_039I.MPG;936542330;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\ZV Fuchstalgemeinden\Leeder vom 21.09.-24.11.2017\Sichtversion 001\MESSDAT\Leeder20\17\LE_RW_039I.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\Unknown dataset-3\Boxes\Roots\images\annotated_1933_imgs\agg_bbxs_1933_imgs\LE_RW_039I.MPG.1535.jpg
105682;F4SFM_47790307.MPG;00:00:52;0.2;BBAB;;Beton;Kreisprofil;Dorr/BeGü;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Fa. Biomassehof Allgäu eG\Biomassehof Kempten, Riederau 1 vom15.06.-18.06.2020\Sichtversion 001\bin\F4SFM_47790307.MPG;3956439199;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Fa. Biomassehof Allgäu eG\Biomassehof Kempten, Riederau 1 vom15.06.-18.06.2020\Sichtversion 001\bin\MESSDAT\Biomasse\hof_KE\F4SFM_47790307.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\Unknown dataset-3\Boxes\Roots\images\annotated_1933_imgs\agg_bbxs_1933_imgs\F4SFM_47790307.MPG.11163.jpg
50757;F4NQR_39940102.MPG;00:01:03;1.5;BBAB;;Beton;Kreisförmig;Dorr/Möhring;250;250;1.0;258.0;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Kirchheim u. Teck\2018\Kirchheim, Bereich Dettinger Strasse vom 25.04.2018\Sichtversion 001\F4NQR_39940102.MPG;1830821205;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Kirchheim u. Teck\2018\Kirchheim, Bereich Dettinger Strasse vom 25.04.2018\Sichtversion 001\MESSDAT\Kircheim\2018\F4NQR_39940102.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\Unknown dataset-3\Boxes\Roots\images\annotated_1933_imgs\agg_bbxs_1933_imgs\F4NQR_39940102.MPG.1893.jpg
27697;F4OU7_41430202.MPG;00:02:19;15.9;BBAC;;Beton;Kreisprofil;DORR/FAZIO;1300;1300;14.0;69.0;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AZV Füssen\Füssen, Sammler F101, Ehrwanger Strasse vom 21.09.2018\Sichtversion DVD 001\F4OU7_41430202.MPG;1707000022;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AZV Füssen\Füssen, Sammler F101, Ehrwanger Strasse vom 21.09.2018\Sichtversion DVD 001\MESSDAT\Füssen18\F4OU7_41430202.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\Unknown dataset-3\Boxes\Roots\images\annotated_1933_imgs\agg_bbxs_1933_imgs\F4OU7_41430202.MPG.2205.jpg
142203;T2 36.00G15072015.MPG;00:02:34;2.01;BBAB;;Beton;Kreisprofil;Dorr/Alker;400;400;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadt Ravensburg, Tiefbau\Ravensburg, Oberzell vom 14.07.-29.07.2015\Sichtversion 001\T2 36.00G15072015.MPG;1218164104;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\Unknown dataset-3\Boxes\Roots\images\annotated_1933_imgs\agg_bbxs_1933_imgs\T2%2036.00G15072015.MPG.2135.jpg
135333;F4YI8_29660303.MPG;00:02:49;1.5;BBAB;;Beton;Kreisprofil;Dorr/BeGü;400;400;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Gemeinde Grafrath\Grafrath, Villenstrasse Nord, Bahnhofstr. vom 02.07.-03.07.2015\Sichtversion DVD 001\F4YI8_29660303.MPG;2405997721;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Gemeinde Grafrath\Grafrath, Villenstrasse Nord, Bahnhofstr. vom 02.07.-03.07.2015\Sichtversion DVD 001\MESSDAT\GemGrafr\ath\F4YI8_29660303.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\Unknown dataset-3\Boxes\Roots\images\annotated_1933_imgs\agg_bbxs_1933_imgs\F4YI8_29660303.MPG.8208.jpg
142443;F4TFR_29660411.MPG;00:00:35;2.3;BABBA;;Beton;Kreisförmig;Dorr/Rinke;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadtwerke Füssen\Bereich Hopfen am See vom 01.07.-02.07.2015\Sichtversion DVD 006\F4TFR_29660411.MPG;582125821;\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadtwerke Füssen\Bereich Hopfen am See vom 01.07.-02.07.2015\Sichtversion DVD 006\MESSDAT\Hopfen_2\015\F4TFR_29660411.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\Unknown dataset-3\Boxes\Roots\images\annotated_1933_imgs\agg_bbxs_1933_imgs\F4TFR_29660411.MPG.1530.jpg
38709;F4161O39430209.MPG;00:02:41;11.29;BBAB;;Beton;Kreisprofil;Dorr/Fazio;250;250;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Seehausen\Seehausen vom 04.12.2017-28.05.2018\Sichtversion 001\F4161O39430209.MPG;268437875;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Seehausen\Seehausen vom 04.12.2017-28.05.2018\Sichtversion 001\MESSDAT\Seehause\n2017\F4161O39430209.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\Unknown dataset-3\Boxes\Roots\images\annotated_1933_imgs\agg_bbxs_1933_imgs\F4161O39430209.MPG.4871.jpg
105600;F4R8Q_47300300.MPG;00:04:06;4.6;BABBA;;Beton;Kreisförmig;Stegnitz;600;600;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Fa. Allgäu Airport GmbH\Memmingen, Allgäu Airport vom 27.04.-30.04.2020\Sichtversion 001\bin\F4R8Q_47300300.MPG;1349989923;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Fa. Allgäu Airport GmbH\Memmingen, Allgäu Airport vom 27.04.-30.04.2020\Sichtversion 001\bin\MESSDAT\Flughafe\n_MM\F4R8Q_47300300.kmd;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\Unknown dataset-3\Boxes\Roots\images\annotated_1933_imgs\agg_bbxs_1933_imgs\F4R8Q_47300300.MPG.25418.jpg
49649;F410004169040F.MPG;00:01:31;5.3;BBAC;;Beton;Kreisprofil;Dorr/Rinke;250;250;;;\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Kaufbeuren, Entsorgung\DVD 318\Kaufbeuren, Sanierungsmaßnahme (Reparatur) vom 15.10.-17.10.2018\Haltungen\F410004169040F.MPG;3611692556;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\Unknown dataset-3\Boxes\Roots\images\annotated_1933_imgs\agg_bbxs_1933_imgs\F410004169040F.MPG.1486.jpg
97739;91568600G.mpg;00:00:06;0.0;BABBA;;Beton;Kreisprofil;Zuern;300;300;;;\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Stadt Heidenheim\Heidenheim, Mergelstetten vom 28.09.-17.10.2016\Sichtversion 001\91568600G.mpg;3380155590;;\\192.168.200.5\Buero\Projekte\Automatic damage detection\psiori\Datensatz_1_Anschluesse_Risse_Wurzeln\Annotationen_Full\raw\bounding_boxes\Unknown dataset-3\Boxes\Roots\images\annotated_1933_imgs\agg_bbxs_1933_imgs\91568600G.mpg.2111.jpg
